Time_Step,Node_ID,X,Y,Cum_Disp_X,Cum_Disp_Y,Total_Settlement,lag_1,lag_2,rolling_mean_3,neighbor_avg_disp
1200,58.0,199.0,19.0,-0.026930800000000005,-0.12141467500000001,-0.12141467500000001,-0.12062012500000001,-0.119801025,-0.12061194166666667,-0.11786085500000001
1230,58.0,199.0,19.0,-0.027143725000000004,-0.12218590000000001,-0.12218590000000001,-0.12141467500000001,-0.12062012500000001,-0.1214069,-0.11859897
1260,58.0,199.0,19.0,-0.027350475000000003,-0.122935075,-0.122935075,-0.12218590000000001,-0.12141467500000001,-0.12217855000000001,-0.119315905
1290,58.0,199.0,19.0,-0.027551375000000003,-0.123663275,-0.123663275,-0.122935075,-0.12218590000000001,-0.12292808333333334,-0.12001272
1320,58.0,199.0,19.0,-0.027746700000000003,-0.12437152500000001,-0.12437152500000001,-0.123663275,-0.122935075,-0.123656625,-0.12069043000000002
1350,58.0,199.0,19.0,-0.027936700000000002,-0.12506085,-0.12506085,-0.12437152500000001,-0.123663275,-0.12436521666666667,-0.12134993999999999
1380,58.0,199.0,19.0,-0.02812165,-0.125732075,-0.125732075,-0.12506085,-0.12437152500000001,-0.12505481666666665,-0.12199213000000002
1410,58.0,199.0,19.0,-0.028301800000000002,-0.12638607500000001,-0.12638607500000001,-0.125732075,-0.12506085,-0.12572633333333333,-0.122617805
1440,58.0,199.0,19.0,-0.028477350000000002,-0.12702365000000002,-0.12702365000000002,-0.12638607500000001,-0.125732075,-0.12638060000000004,-0.12322770000000001
1470,58.0,199.0,19.0,-0.0286485,-0.127645475,-0.127645475,-0.12702365000000002,-0.12638607500000001,-0.1270184,-0.12382252499999999
1500,58.0,199.0,19.0,-0.02881545,-0.12825229999999999,-0.12825229999999999,-0.127645475,-0.12702365000000002,-0.127640475,-0.124402945
90,59.0,219.0,19.0,-0.0041167,-0.036536925,-0.036536925,-0.015562074999999998,-1.265e-05,-0.01737055,-0.03297486
120,59.0,219.0,19.0,-0.008280025,-0.051211925,-0.051211925,-0.036536925,-0.015562074999999998,-0.034436975,-0.04632038
150,59.0,219.0,19.0,-0.011673,-0.062264975,-0.062264975,-0.051211925,-0.036536925,-0.05000460833333333,-0.05641765
180,59.0,219.0,19.0,-0.014481174999999999,-0.07103722500000001,-0.07103722500000001,-0.062264975,-0.051211925,-0.06150470833333333,-0.06445465
210,59.0,219.0,19.0,-0.0168545,-0.078258675,-0.078258675,-0.07103722500000001,-0.062264975,-0.07052029166666667,-0.07108476
240,59.0,219.0,19.0,-0.0188978,-0.08436425,-0.08436425,-0.078258675,-0.07103722500000001,-0.07788671666666667,-0.07669947
270,59.0,219.0,19.0,-0.020684275,-0.08963195,-0.08963195,-0.08436425,-0.078258675,-0.08408495833333333,-0.08155002
300,59.0,219.0,19.0,-0.022266275,-0.09424945,-0.09424945,-0.08963195,-0.08436425,-0.08941521666666667,-0.08580650999999999
330,59.0,219.0,19.0,-0.023682224999999998,-0.098349,-0.098349,-0.09424945,-0.08963195,-0.0940768,-0.089589075
360,59.0,219.0,19.0,-0.024960975,-0.10202710000000001,-0.10202710000000001,-0.098349,-0.09424945,-0.09820851666666668,-0.09298551499999999
390,59.0,219.0,19.0,-0.026124675,-0.10535612500000001,-0.10535612500000001,-0.10202710000000001,-0.098349,-0.10191074166666668,-0.09606183000000001
420,59.0,219.0,19.0,-0.027190699999999998,-0.108391775,-0.108391775,-0.10535612500000001,-0.10202710000000001,-0.10525833333333334,-0.098868805
450,59.0,219.0,19.0,-0.02817285,-0.111177625,-0.111177625,-0.108391775,-0.10535612500000001,-0.10830850833333334,-0.10144630500000003
480,59.0,219.0,19.0,-0.029082274999999998,-0.113748525,-0.113748525,-0.111177625,-0.108391775,-0.11110597500000001,-0.10382617000000001
510,59.0,219.0,19.0,-0.029928149999999997,-0.116132675,-0.116132675,-0.113748525,-0.111177625,-0.113686275,-0.10603419000000003
540,59.0,219.0,19.0,-0.030718,-0.11835315,-0.11835315,-0.116132675,-0.113748525,-0.11607811666666668,-0.10809157500000002
570,59.0,219.0,19.0,-0.031458175,-0.1204292,-0.1204292,-0.11835315,-0.116132675,-0.11830500833333335,-0.11001589000000003
600,59.0,219.0,19.0,-0.032154,-0.12237687500000001,-0.12237687500000001,-0.1204292,-0.11835315,-0.12038640833333335,-0.11182191000000001
630,59.0,219.0,19.0,-0.032810025,-0.12420980000000001,-0.12420980000000001,-0.12237687500000001,-0.1204292,-0.12233862499999999,-0.11352213500000004
660,59.0,219.0,19.0,-0.03343019999999999,-0.1259396,-0.1259396,-0.12420980000000001,-0.12237687500000001,-0.124175425,-0.11512722500000001
690,59.0,219.0,19.0,-0.034017849999999995,-0.12757627500000002,-0.12757627500000002,-0.1259396,-0.12420980000000001,-0.12590855833333336,-0.11664637500000001
720,59.0,219.0,19.0,-0.034575924999999993,-0.12912845,-0.12912845,-0.12757627500000002,-0.1259396,-0.12754810833333333,-0.11808752000000003
750,59.0,219.0,19.0,-0.03510697499999999,-0.13060367500000003,-0.13060367500000003,-0.12912845,-0.12757627500000002,-0.12910280000000005,-0.11945759500000001
780,59.0,219.0,19.0,-0.035613299999999994,-0.13200852500000002,-0.13200852500000002,-0.13060367500000003,-0.12912845,-0.1305802166666667,-0.12076266000000002
810,59.0,219.0,19.0,-0.03609684999999999,-0.13334880000000005,-0.13334880000000005,-0.13200852500000002,-0.13060367500000003,-0.13198700000000005,-0.12200807000000002
840,59.0,219.0,19.0,-0.036559399999999985,-0.13462967500000003,-0.13462967500000003,-0.13334880000000005,-0.13200852500000002,-0.13332900000000003,-0.12319854500000002
870,59.0,219.0,19.0,-0.03700254999999999,-0.13585567500000004,-0.13585567500000004,-0.13462967500000003,-0.13334880000000005,-0.13461138333333336,-0.12433829500000002
900,59.0,219.0,19.0,-0.03742767499999999,-0.13703092500000005,-0.13703092500000005,-0.13585567500000004,-0.13462967500000003,-0.13583875833333336,-0.12543108500000005
930,59.0,219.0,19.0,-0.03783607499999999,-0.13815902500000007,-0.13815902500000007,-0.13703092500000005,-0.13585567500000004,-0.1370152083333334,-0.12648026000000004
960,59.0,219.0,19.0,-0.03822889999999999,-0.13924330000000007,-0.13924330000000007,-0.13815902500000007,-0.13703092500000005,-0.13814441666666674,-0.12748887000000003
990,59.0,219.0,19.0,-0.038607149999999986,-0.14028667500000006,-0.14028667500000006,-0.13924330000000007,-0.13815902500000007,-0.13922966666666672,-0.12845964500000004
1020,59.0,219.0,19.0,-0.038971774999999986,-0.14129187500000007,-0.14129187500000007,-0.14028667500000006,-0.13924330000000007,-0.14027395000000006,-0.12939504500000001
1050,59.0,219.0,19.0,-0.03932362499999999,-0.14226130000000006,-0.14226130000000006,-0.14129187500000007,-0.14028667500000006,-0.14127995000000007,-0.13029733000000004
1080,59.0,219.0,19.0,-0.03966347499999998,-0.14319717500000004,-0.14319717500000004,-0.14226130000000006,-0.14129187500000007,-0.14225011666666673,-0.13116853500000003
1110,59.0,219.0,19.0,-0.03999204999999998,-0.14410152500000006,-0.14410152500000006,-0.14319717500000004,-0.14226130000000006,-0.1431866666666667,-0.13201053500000004
1140,59.0,219.0,19.0,-0.040309999999999985,-0.14497620000000006,-0.14497620000000006,-0.14410152500000006,-0.14319717500000004,-0.1440916333333334,-0.13282504500000006
1170,59.0,219.0,19.0,-0.040617924999999985,-0.14582292500000005,-0.14582292500000005,-0.14497620000000006,-0.14410152500000006,-0.1449668833333334,-0.13361362000000002
1200,59.0,219.0,19.0,-0.04091634999999999,-0.14664320000000006,-0.14664320000000006,-0.14582292500000005,-0.14497620000000006,-0.1458141083333334,-0.13437771000000004
1230,59.0,219.0,19.0,-0.041205799999999994,-0.14743852500000004,-0.14743852500000004,-0.14664320000000006,-0.14582292500000005,-0.14663488333333338,-0.13511865000000003
1260,59.0,219.0,19.0,-0.04148677499999999,-0.14821020000000004,-0.14821020000000004,-0.14743852500000004,-0.14664320000000006,-0.14743064166666672,-0.13583765500000003
1290,59.0,219.0,19.0,-0.04175964999999999,-0.14895945000000005,-0.14895945000000005,-0.14821020000000004,-0.14743852500000004,-0.14820272500000006,-0.13653587000000003
1320,59.0,219.0,19.0,-0.04202487499999999,-0.14968740000000005,-0.14968740000000005,-0.14895945000000005,-0.14821020000000004,-0.14895235000000007,-0.13721434000000005
1350,59.0,219.0,19.0,-0.04228282499999999,-0.15039515000000006,-0.15039515000000006,-0.14968740000000005,-0.14895945000000005,-0.1496806666666667,-0.137874055
1380,59.0,219.0,19.0,-0.04253382499999998,-0.15108367500000006,-0.15108367500000006,-0.15039515000000006,-0.14968740000000005,-0.15038874166666674,-0.13851591000000002
1410,59.0,219.0,19.0,-0.04277819999999998,-0.15175385000000005,-0.15175385000000005,-0.15108367500000006,-0.15039515000000006,-0.1510775583333334,-0.13914075500000003
1440,59.0,219.0,19.0,-0.043016274999999986,-0.15240655000000006,-0.15240655000000006,-0.15175385000000005,-0.15108367500000006,-0.15174802500000006,-0.13974938
1470,59.0,219.0,19.0,-0.04324832499999999,-0.15304257500000004,-0.15304257500000004,-0.15240655000000006,-0.15175385000000005,-0.15240099166666674,-0.14034253500000005
1500,59.0,219.0,19.0,-0.04347462499999999,-0.15366267500000005,-0.15366267500000005,-0.15304257500000004,-0.15240655000000006,-0.15303726666666673,-0.14092089500000002
90,60.0,219.0,14.5,-0.0012720000000000001,-0.022622200000000002,-0.022622200000000002,-0.009828200000000002,-1.2075e-05,-0.010820825000000001,-0.026037535
120,60.0,219.0,14.5,-0.0038154,-0.032040875,-0.032040875,-0.022622200000000002,-0.009828200000000002,-0.021497091666666673,-0.036750935000000005
150,60.0,219.0,14.5,-0.005984649999999999,-0.039338725,-0.039338725,-0.032040875,-0.022622200000000002,-0.031333933333333334,-0.044969930000000005
180,60.0,219.0,14.5,-0.007824625,-0.045239725,-0.045239725,-0.039338725,-0.032040875,-0.03887310833333333,-0.051572655
210,60.0,219.0,14.5,-0.009404475,-0.05016375,-0.05016375,-0.045239725,-0.039338725,-0.04491406666666667,-0.057056430000000005
240,60.0,219.0,14.5,-0.010780050000000001,-0.05437065,-0.05437065,-0.05016375,-0.045239725,-0.04992470833333334,-0.061724705000000005
270,60.0,219.0,14.5,-0.011993100000000003,-0.058030925000000004,-0.058030925000000004,-0.05437065,-0.05016375,-0.05418844166666667,-0.06577468
300,60.0,219.0,14.5,-0.013074675000000003,-0.0612619,-0.0612619,-0.058030925000000004,-0.05437065,-0.057887825000000004,-0.069341135
330,60.0,219.0,14.5,-0.014048125000000003,-0.06414755,-0.06414755,-0.0612619,-0.058030925000000004,-0.061146791666666665,-0.07251997
360,60.0,219.0,14.5,-0.014931400000000003,-0.0667499,-0.0667499,-0.06414755,-0.0612619,-0.06405311666666667,-0.07538170000000001
390,60.0,219.0,14.5,-0.015738450000000005,-0.06911592500000001,-0.06911592500000001,-0.0667499,-0.06414755,-0.06667112500000001,-0.07797960000000001
420,60.0,219.0,14.5,-0.016480375000000002,-0.0712821,-0.0712821,-0.06911592500000001,-0.0667499,-0.06904930833333334,-0.08035485
450,60.0,219.0,14.5,-0.017166025000000005,-0.073277225,-0.073277225,-0.0712821,-0.06911592500000001,-0.07122508333333334,-0.08253988000000001
480,60.0,219.0,14.5,-0.017802675000000004,-0.07512442500000001,-0.07512442500000001,-0.073277225,-0.0712821,-0.07322791666666667,-0.08456069000000002
510,60.0,219.0,14.5,-0.018396300000000004,-0.076842525,-0.076842525,-0.07512442500000001,-0.073277225,-0.07508139166666666,-0.0864384
540,60.0,219.0,14.5,-0.018951850000000006,-0.0784471,-0.0784471,-0.076842525,-0.07512442500000001,-0.07680468333333333,-0.08819041500000001
570,60.0,219.0,14.5,-0.019473550000000006,-0.07995105,-0.07995105,-0.0784471,-0.076842525,-0.07841355833333334,-0.08983121000000001
600,60.0,219.0,14.5,-0.019964900000000008,-0.081365325,-0.081365325,-0.07995105,-0.0784471,-0.07992115833333334,-0.09137293500000002
630,60.0,219.0,14.5,-0.020428950000000008,-0.082699175,-0.082699175,-0.081365325,-0.07995105,-0.08133851666666668,-0.092825955
660,60.0,219.0,14.5,-0.020868350000000008,-0.08396055,-0.08396055,-0.082699175,-0.081365325,-0.08267501666666666,-0.094199085
690,60.0,219.0,14.5,-0.02128535000000001,-0.0851563,-0.0851563,-0.08396055,-0.082699175,-0.083938675,-0.09549994500000002
720,60.0,219.0,14.5,-0.021681900000000007,-0.08629235,-0.08629235,-0.0851563,-0.08396055,-0.0851364,-0.09673513000000002
750,60.0,219.0,14.5,-0.02205975000000001,-0.087373925,-0.087373925,-0.08629235,-0.0851563,-0.08627419166666668,-0.097910405
780,60.0,219.0,14.5,-0.02242045000000001,-0.08840555000000001,-0.08840555000000001,-0.087373925,-0.08629235,-0.08735727500000001,-0.09903082000000002
810,60.0,219.0,14.5,-0.02276532500000001,-0.08939125,-0.08939125,-0.08840555000000001,-0.087373925,-0.08839024166666666,-0.10010084000000004
840,60.0,219.0,14.5,-0.02309560000000001,-0.09033465,-0.09033465,-0.08939125,-0.08840555000000001,-0.08937715000000002,-0.10112441500000002
870,60.0,219.0,14.5,-0.02341235000000001,-0.091238875,-0.091238875,-0.09033465,-0.08939125,-0.09032159166666669,-0.10210506000000001
900,60.0,219.0,14.5,-0.02371652500000001,-0.09210680000000002,-0.09210680000000002,-0.091238875,-0.09033465,-0.091226775,-0.10304592000000004
930,60.0,219.0,14.5,-0.02400900000000001,-0.09294095000000001,-0.09294095000000001,-0.09210680000000002,-0.091238875,-0.09209554166666667,-0.10394981000000003
960,60.0,219.0,14.5,-0.02429057500000001,-0.093743675,-0.093743675,-0.09294095000000001,-0.09210680000000002,-0.09293047500000001,-0.10481927500000003
990,60.0,219.0,14.5,-0.024561950000000006,-0.094517,-0.094517,-0.093743675,-0.09294095000000001,-0.09373387500000001,-0.10565661500000004
1020,60.0,219.0,14.5,-0.024823750000000006,-0.095262875,-0.095262875,-0.094517,-0.093743675,-0.09450784999999999,-0.10646389500000004
1050,60.0,219.0,14.5,-0.025076575000000004,-0.09598295000000001,-0.09598295000000001,-0.095262875,-0.094517,-0.09525427500000001,-0.10724302000000004
1080,60.0,219.0,14.5,-0.025320975000000006,-0.09667885000000001,-0.09667885000000001,-0.09598295000000001,-0.095262875,-0.09597489166666667,-0.10799569000000002
1110,60.0,219.0,14.5,-0.025557450000000006,-0.09735195000000002,-0.09735195000000002,-0.09667885000000001,-0.09598295000000001,-0.09667125000000003,-0.10872349500000003
1140,60.0,219.0,14.5,-0.02578642500000001,-0.09800360000000002,-0.09800360000000002,-0.09735195000000002,-0.09667885000000001,-0.09734480000000001,-0.10942787500000002
1170,60.0,219.0,14.5,-0.026008325000000006,-0.09863497500000001,-0.09863497500000001,-0.09800360000000002,-0.09735195000000002,-0.09799684166666668,-0.11011015000000005
1200,60.0,219.0,14.5,-0.026223525000000004,-0.09924722500000002,-0.09924722500000002,-0.09863497500000001,-0.09800360000000002,-0.09862860000000002,-0.11077153500000003
1230,60.0,219.0,14.5,-0.026432375000000008,-0.09984132500000002,-0.09984132500000002,-0.09924722500000002,-0.09863497500000001,-0.09924117500000001,-0.11141316500000002
1260,60.0,219.0,14.5,-0.026635250000000006,-0.10041825000000003,-0.10041825000000003,-0.09984132500000002,-0.09924722500000002,-0.09983560000000002,-0.11203605500000002
1290,60.0,219.0,14.5,-0.026832375000000006,-0.10097887500000002,-0.10097887500000002,-0.10041825000000003,-0.09984132500000002,-0.10041281666666668,-0.11264118500000002
1320,60.0,219.0,14.5,-0.027024100000000006,-0.10152400000000002,-0.10152400000000002,-0.10097887500000002,-0.10041825000000003,-0.10097370833333336,-0.11322944000000001
1350,60.0,219.0,14.5,-0.027210650000000006,-0.10205440000000002,-0.10205440000000002,-0.10152400000000002,-0.10097887500000002,-0.10151909166666669,-0.11380164500000003
1380,60.0,219.0,14.5,-0.027392275000000008,-0.10257075000000002,-0.10257075000000002,-0.10205440000000002,-0.10152400000000002,-0.10204971666666668,-0.11435858500000003
1410,60.0,219.0,14.5,-0.027569225000000006,-0.103073725,-0.103073725,-0.10257075000000002,-0.10205440000000002,-0.10256629166666668,-0.11490095500000001
1440,60.0,219.0,14.5,-0.027741675000000007,-0.103563925,-0.103563925,-0.103073725,-0.10257075000000002,-0.10306946666666666,-0.11542943000000001
1470,60.0,219.0,14.5,-0.027909850000000007,-0.10404192500000001,-0.10404192500000001,-0.103563925,-0.103073725,-0.10355985833333335,-0.11594464500000004
1500,60.0,219.0,14.5,-0.028073925000000007,-0.104508275,-0.104508275,-0.10404192500000001,-0.103563925,-0.10403804166666668,-0.11644718000000003
90,61.0,224.0,19.0,-0.0030302000000000003,-0.042244125,-0.042244125,-0.017896850000000002,-1.115e-05,-0.020050708333333334,-0.03288435
120,61.0,224.0,19.0,-0.006629625,-0.0588181,-0.0588181,-0.042244125,-0.017896850000000002,-0.039653025,-0.046000164999999996
150,61.0,224.0,19.0,-0.009647399999999999,-0.07110222499999999,-0.07110222499999999,-0.0588181,-0.042244125,-0.05738814999999999,-0.05583077000000001
180,61.0,224.0,19.0,-0.012185375,-0.08074845,-0.08074845,-0.07110222499999999,-0.0588181,-0.07022292499999999,-0.063608335
210,61.0,224.0,19.0,-0.014353025,-0.0886286,-0.0886286,-0.08074845,-0.07110222499999999,-0.08015975833333333,-0.06999702
240,61.0,224.0,19.0,-0.0162334,-0.0952518,-0.0952518,-0.0886286,-0.08074845,-0.08820961666666666,-0.07538987
270,61.0,224.0,19.0,-0.017886925,-0.10093904999999999,-0.10093904999999999,-0.0952518,-0.0886286,-0.09493981666666666,-0.08003692500000001
300,61.0,224.0,19.0,-0.0193579,-0.105904825,-0.105904825,-0.10093904999999999,-0.0952518,-0.10069855833333334,-0.08410639999999998
330,61.0,224.0,19.0,-0.0206794,-0.11029894999999999,-0.11029894999999999,-0.105904825,-0.10093904999999999,-0.10571427500000001,-0.08771652
360,61.0,224.0,19.0,-0.0218766,-0.11423002499999999,-0.11423002499999999,-0.11029894999999999,-0.105904825,-0.1101446,-0.09095335000000002
390,61.0,224.0,19.0,-0.022969024999999997,-0.11777914999999999,-0.11777914999999999,-0.11423002499999999,-0.11029894999999999,-0.11410270833333332,-0.09388135500000001
420,61.0,224.0,19.0,-0.023972075,-0.12100827499999998,-0.12100827499999998,-0.11777914999999999,-0.11423002499999999,-0.11767248333333331,-0.096550015
450,61.0,224.0,19.0,-0.024898075,-0.12396579999999999,-0.12396579999999999,-0.12100827499999998,-0.11777914999999999,-0.12091774166666665,-0.098998075
480,61.0,224.0,19.0,-0.0257571,-0.126690225,-0.126690225,-0.12396579999999999,-0.12100827499999998,-0.12388809999999999,-0.101256415
510,61.0,224.0,19.0,-0.026557375,-0.1292126,-0.1292126,-0.126690225,-0.12396579999999999,-0.126622875,-0.103350015
540,61.0,224.0,19.0,-0.02730575,-0.131558325,-0.131558325,-0.1292126,-0.126690225,-0.12915371666666667,-0.10529935500000001
570,61.0,224.0,19.0,-0.028007999999999998,-0.133748425,-0.133748425,-0.131558325,-0.1292126,-0.13150645000000002,-0.1071214
600,61.0,224.0,19.0,-0.028668975,-0.13580050000000002,-0.13580050000000002,-0.133748425,-0.131558325,-0.13370241666666668,-0.108830395
630,61.0,224.0,19.0,-0.029292875,-0.13772937500000001,-0.13772937500000001,-0.13580050000000002,-0.133748425,-0.13575943333333337,-0.11043837000000001
660,61.0,224.0,19.0,-0.02988325,-0.1395477,-0.1395477,-0.13772937500000001,-0.13580050000000002,-0.13769252499999998,-0.11195557500000002
690,61.0,224.0,19.0,-0.0304432,-0.14126634999999998,-0.14126634999999998,-0.1395477,-0.13772937500000001,-0.139514475,-0.11339084500000003
720,61.0,224.0,19.0,-0.030975475,-0.142894675,-0.142894675,-0.14126634999999998,-0.1395477,-0.14123624166666665,-0.11475179500000002
750,61.0,224.0,19.0,-0.0314824,-0.14444085,-0.14444085,-0.142894675,-0.14126634999999998,-0.14286729166666665,-0.11604508000000002
